red,green,blue,label
63,57,3,yellow
154,71,121,pink
87,104,54,green
181,106,246,purple
191,18,145,pink
104,95,75,orange
229,56,65,red
2,59,37,green
136,87,58,orange
174,116,36,orange
71,2,156,purple
133,120,41,yellow
47,63,65,blue
90,17,19,red
215,203,29,yellow
191,129,238,purple
215,25,54,red
34,29,17,orange
2,59,57,blue
70,42,46,red
126,178,190,blue
132,93,182,purple
197,2,15,red
190,96,105,red
61,43,79,purple
173,123,131,red
92,46,16,orange
2,34,65,blue
211,29,56,red
228,73,94,red
85,85,130,blue
209,141,31,orange
206,225,183,green
115,221,121,green
202,172,160,orange
32,2,59,purple
14,73,129,blue
245,226,214,orange
211,69,79,red
250,211,179,orange
2,64,31,green
214,217,171,yellow
235,127,192,pink
242,213,192,orange
36,69,71,blue
237,127,59,orange
105,42,192,purple
8,84,79,blue
239,245,219,green
36,155,229,blue
75,32,55,pink
223,223,93,yellow
206,182,182,red
61,94,54,green
3,64,69,blue
55,182,32,green
196,54,137,pink
158,106,210,purple
244,242,220,yellow
106,18,237,purple
111,68,85,pink
119,44,52,red
200,147,195,pink
2,19,172,blue
152,192,84,green
58,212,223,blue
240,51,180,pink
31,49,56,blue
89,23,31,red
249,169,238,pink
245,239,194,yellow
11,239,216,blue
32,4,78,purple
232,97,44,orange
219,222,175,yellow
82,53,110,purple
92,5,17,red
130,252,59,green
39,13,78,purple
229,225,194,yellow
180,248,244,blue
14,49,52,blue
208,250,71,green
35,29,11,orange
79,2,11,red
34,102,30,green
10,48,112,blue
253,23,222,pink
217,191,193,red
216,221,253,blue
180,151,211,purple
184,250,209,green
54,7,35,pink
236,4,42,red
28,11,30,pink
205,195,147,yellow
119,75,80,red
63,44,46,red
253,220,150,orange
194,194,128,yellow
116,90,47,orange
206,100,54,orange
250,204,210,red
59,35,17,orange
244,215,241,pink
184,240,132,green
135,133,13,yellow
211,181,136,orange
253,43,169,pink
79,191,24,green
187,171,196,purple
40,20,1,orange
242,227,7,yellow
78,76,44,yellow
68,10,148,purple
82,24,129,purple
241,235,121,yellow
190,199,178,green
217,89,99,red
231,54,72,red
117,113,77,yellow
200,137,141,red
212,156,216,pink
219,142,41,orange
46,71,50,green
48,8,35,pink
224,203,240,purple
201,201,181,yellow
227,204,240,purple
85,66,112,purple
90,82,22,yellow
136,200,231,blue
207,185,170,orange
30,16,18,red
239,212,184,orange
65,64,7,yellow
132,95,77,orange
148,123,167,purple
42,9,37,pink
242,166,177,red
25,53,8,green
137,137,97,yellow
248,201,209,red
43,22,60,purple
240,237,193,yellow
226,213,246,purple
206,212,28,yellow
32,217,116,green
221,135,238,pink
89,35,118,purple
216,228,215,green
242,166,176,red
211,34,55,red
182,37,93,pink
250,168,175,red
233,190,144,orange
4,5,58,blue
102,21,34,red
87,71,51,orange
38,181,67,green
233,221,222,red
82,15,77,pink
249,123,144,red
86,31,74,pink
16,46,34,green
30,48,107,blue
173,112,26,orange
226,228,170,yellow
135,104,192,purple
157,105,27,orange
76,58,100,purple
249,251,147,yellow
8,57,217,blue
170,120,85,orange
174,115,206,purple
212,220,227,blue
104,179,50,green
9,42,47,blue
84,23,120,purple
72,96,153,blue
126,134,19,yellow
215,239,236,blue
26,25,20,orange
244,205,210,red
80,156,17,green
156,77,199,purple
50,2,146,purple
180,112,225,purple
67,122,102,green
71,50,0,orange
196,197,160,yellow
203,203,185,yellow
183,144,52,orange
166,98,58,orange
139,198,192,blue
193,51,75,red
152,93,131,pink
154,186,115,green
135,165,166,blue
237,142,7,orange
48,35,57,purple
156,128,115,orange
189,209,122,green
208,78,95,red
98,56,24,orange
220,147,187,pink
215,194,254,purple
208,113,153,pink
213,103,108,red
62,45,58,pink
112,76,90,pink
85,38,12,orange
171,38,171,pink
139,160,126,green
36,38,8,yellow
167,230,189,green
67,30,32,red
151,143,48,yellow
97,66,80,pink
57,101,69,green
224,232,240,blue
59,50,28,orange
242,227,229,red
233,200,224,pink
35,29,16,orange
75,73,126,blue
114,64,92,pink
166,170,197,blue
76,169,102,green
109,108,80,yellow
28,69,38,green
232,86,17,orange
186,120,155,pink
92,53,95,pink
87,165,13,green
138,193,87,green
104,45,13,orange
219,239,149,green
140,99,64,orange
250,214,219,red
52,45,98,blue
82,36,10,orange
95,155,121,green
252,247,95,yellow
219,204,205,red
82,17,212,purple
102,48,141,purple
167,217,120,green
65,10,97,purple
37,116,131,blue
97,95,66,yellow
109,74,78,red
215,212,167,yellow
58,48,70,purple
207,184,32,yellow
155,118,188,purple
191,125,172,pink
219,172,61,orange
203,246,206,green
129,137,16,yellow
104,99,54,yellow
253,199,129,orange
221,115,70,orange
249,205,209,red
218,193,235,purple
38,8,29,pink
166,140,181,purple
233,238,226,green
230,76,97,red
60,26,45,pink
247,239,223,orange
1,4,101,blue
118,35,42,red
91,122,128,blue
217,223,211,green
131,3,216,purple
9,200,101,green
127,8,212,purple
216,209,110,yellow
208,199,149,yellow
204,201,117,yellow
67,134,9,green
98,71,72,red
128,99,151,purple
103,34,69,pink
254,215,220,red
219,219,240,blue
57,52,20,yellow
157,198,251,blue
132,71,21,orange
230,162,170,red
254,207,98,orange
151,53,63,red
39,28,48,purple
45,77,75,blue
177,72,109,pink
113,45,102,pink
242,151,90,orange
205,196,132,yellow
71,21,112,purple
169,4,78,pink
138,109,46,orange
63,217,207,blue
162,166,84,yellow
145,114,80,orange
93,91,60,yellow
55,52,26,yellow
138,241,136,green
221,60,194,pink
218,207,190,orange
144,232,130,green
227,128,22,orange
227,216,238,purple
251,65,77,red
169,149,45,yellow
239,228,169,yellow
252,202,234,pink
42,81,47,green
31,25,36,purple
204,62,180,pink
24,5,46,purple
116,68,141,purple
134,213,211,blue
201,94,134,pink
167,249,128,green
183,176,133,yellow
141,78,86,red
147,27,33,red
96,44,6,orange
212,195,2,yellow
124,106,3,yellow
62,53,4,yellow
213,241,172,green
236,192,142,orange
42,27,44,pink
51,33,5,orange
210,200,172,orange
46,48,13,yellow
13,54,37,green
142,144,9,yellow
234,213,195,orange
242,212,216,red
177,67,80,red
78,47,137,purple
240,188,197,red
31,100,17,green
207,217,69,yellow
26,20,25,pink
36,143,136,blue
232,214,186,orange
38,59,57,blue
80,77,254,blue
192,202,216,blue
69,45,18,orange
48,8,30,pink
131,27,83,pink
233,7,45,red
209,46,103,pink
40,41,10,yellow
230,71,95,red
242,232,44,yellow
3,125,5,green
209,129,26,orange
185,177,60,yellow
233,205,228,pink
9,78,78,blue
156,188,216,blue
92,183,176,blue
232,230,216,yellow
248,216,130,orange
29,50,6,green
60,145,154,blue
184,241,70,green
228,216,222,pink
232,229,206,yellow
172,205,191,green
223,203,246,purple
19,84,236,blue
215,204,126,yellow
110,93,58,orange
176,147,115,orange
24,44,2,green
226,151,187,pink
180,181,140,yellow
217,197,180,orange
133,204,149,green
87,50,35,orange
56,8,104,purple
42,100,122,blue
240,183,210,pink
118,187,244,blue
83,9,52,pink
125,89,94,red
24,66,84,blue
36,58,13,green
51,48,5,yellow
38,101,156,blue
186,211,182,green
79,115,28,green
7,39,38,blue
116,68,70,red
225,157,207,pink
38,8,34,pink
40,29,11,orange
120,36,229,purple
243,248,216,green
93,125,84,green
60,236,221,blue
121,85,11,orange
124,141,218,blue
126,48,223,purple
239,237,215,yellow
229,205,219,pink
191,190,166,yellow
116,26,31,red
61,130,199,blue
230,194,178,orange
138,10,93,pink
108,54,171,purple
151,252,247,blue
45,147,154,blue
249,233,220,orange
207,167,230,purple
72,15,20,red
199,197,226,blue
251,162,226,pink
183,127,16,orange
231,77,245,pink
78,203,249,blue
247,54,80,red
41,25,5,orange
31,27,15,orange
164,158,76,yellow
100,22,32,red
59,161,12,green
226,202,205,red
248,190,226,pink
50,40,27,orange
179,159,193,purple
172,93,134,pink
85,17,187,purple
182,226,194,green
253,196,200,red
83,76,45,yellow
253,143,58,orange
240,227,214,orange
168,199,179,green
166,63,73,red
45,1,5,red
209,125,41,orange
251,35,53,red
102,211,29,green
97,5,11,red
164,166,135,yellow
23,43,44,blue
128,231,126,green
239,57,66,red
39,2,15,pink
196,217,248,blue
50,16,42,pink
161,104,143,pink
232,234,118,yellow
191,136,174,pink
116,37,49,red
19,36,37,blue
146,126,174,purple
211,174,146,orange
40,92,40,green
45,56,205,blue
37,19,22,red
91,16,77,pink
129,134,24,yellow
156,102,249,purple
223,192,109,orange
234,231,225,orange
195,194,172,yellow
22,50,30,green
72,86,26,green
68,9,18,red
12,117,136,blue
66,140,13,green
220,226,234,blue
157,154,92,yellow
195,168,151,orange
74,143,10,green
120,8,13,red
133,137,16,yellow
171,91,179,pink
96,186,90,green
83,78,141,blue
236,230,182,yellow
48,192,115,green
249,52,85,red
16,24,40,blue
84,86,46,yellow
231,136,184,pink
230,219,245,purple
50,73,50,green
208,139,188,pink
67,91,67,green
129,24,220,purple
16,30,132,blue
12,90,38,green
200,151,158,red
125,239,11,green
51,158,89,green
228,223,119,yellow
237,201,226,pink
11,7,44,blue
186,69,155,pink
63,115,107,blue
167,236,189,green
22,39,32,green
117,184,181,blue
237,206,191,orange
46,30,41,pink
103,66,70,red
42,56,91,blue
99,103,34,yellow
179,183,113,yellow
222,176,208,pink
121,119,52,yellow
30,16,27,pink
54,65,94,blue
229,163,11,orange
215,227,239,blue
36,38,168,blue
170,110,65,orange
197,237,213,green
94,67,44,orange
118,82,45,orange
3,55,104,blue
99,97,24,yellow
156,144,115,orange
131,74,196,purple
7,117,171,blue
231,118,19,orange
43,120,66,green
4,251,247,blue
124,36,127,pink
117,115,156,blue
118,95,145,purple
137,58,16,orange
170,165,65,yellow
211,161,165,red
248,244,180,yellow
217,202,231,purple
180,141,173,pink
169,96,100,red
9,157,165,blue
70,59,84,purple
16,24,55,blue
241,136,152,red
230,117,132,red
105,99,12,yellow
240,208,188,orange
211,54,73,red
161,234,242,blue
248,226,84,yellow
68,6,101,purple
22,9,36,purple
148,41,5,orange
4,82,118,blue
208,142,62,orange
149,149,183,blue
235,234,224,yellow
34,58,114,blue
75,139,76,green
104,139,141,blue
235,165,137,orange
89,54,81,pink
163,67,73,red
243,241,73,yellow
245,236,179,yellow
99,24,191,purple
67,5,11,red
96,26,97,pink
136,128,22,yellow
220,180,254,purple
124,207,79,green
209,117,159,pink
195,75,85,red
142,16,20,red
143,77,84,red
226,75,93,red
24,37,31,green
228,236,230,green
126,196,186,blue
137,113,152,purple
201,150,74,orange
51,41,56,purple
29,34,22,green
133,12,233,purple
35,24,42,purple
226,207,80,yellow
164,116,157,pink
239,66,245,pink
3,185,226,blue
246,188,136,orange
11,30,35,blue
71,26,43,pink
209,159,162,red
28,48,53,blue
30,30,10,yellow
25,6,45,purple
246,44,61,red
61,45,10,orange
70,41,107,purple
236,54,215,pink
158,107,115,red
210,147,192,pink
92,102,209,blue
209,137,145,red
145,200,232,blue
194,195,157,yellow
176,23,112,pink
163,223,235,blue
235,199,183,orange
157,171,200,blue
169,164,4,yellow
168,115,201,purple
112,183,230,blue
78,44,50,red
213,175,181,red
66,26,57,pink
71,55,103,purple
241,193,227,pink
188,117,32,orange
195,121,158,pink
207,245,189,green
20,17,24,purple
93,65,144,purple
171,140,145,red
12,202,82,green
170,220,243,blue
216,189,254,purple
149,50,63,red
239,123,214,pink
132,147,169,blue
165,169,45,yellow
53,30,77,purple
245,66,93,red
249,144,226,pink
223,205,249,purple
158,181,219,blue
165,34,51,red
184,147,205,purple
63,248,233,blue
241,14,37,red
136,85,58,orange
152,211,240,blue
221,150,227,pink
202,187,211,purple
248,124,182,pink
189,163,167,red
112,90,135,purple
63,61,13,yellow
97,67,51,orange
190,60,177,pink
164,131,185,purple
203,189,32,yellow
137,73,182,purple
219,15,189,pink
182,37,61,red
96,118,25,green
173,252,120,green
230,226,233,purple
177,169,114,yellow
220,234,179,green
205,96,105,red
252,243,187,yellow
59,66,151,blue
130,217,140,green
113,143,97,green
101,179,104,green
173,222,104,green
190,135,253,purple
247,130,204,pink
161,5,245,purple
212,204,219,purple
236,230,228,orange
246,201,182,orange
127,175,75,green
143,34,155,pink
212,220,247,blue
214,218,240,blue
145,115,59,orange
162,107,250,purple
79,28,155,purple
149,172,198,blue
99,179,191,blue
237,235,222,yellow
225,238,239,blue
102,133,138,blue
231,233,206,yellow
13,160,160,blue
84,68,33,orange
179,9,29,red
19,9,31,purple
47,59,65,blue
103,70,15,orange
137,84,217,purple
11,16,35,blue
244,195,221,pink
249,239,174,yellow
241,177,213,pink
35,4,52,purple
222,200,186,orange
211,249,190,green
209,170,253,purple
79,109,95,green
142,142,67,yellow
61,133,93,green
6,56,66,blue
40,12,1,orange
1,89,157,blue
213,224,62,yellow
78,23,120,purple
173,151,201,purple
21,43,209,blue
143,41,148,pink
158,10,111,pink
103,108,4,yellow
61,106,37,green
61,59,5,yellow
32,90,41,green
68,120,33,green
173,165,11,yellow
85,7,64,pink
102,84,120,purple
28,125,130,blue
165,59,70,red
27,31,15,green
197,103,165,pink
41,78,19,green
219,205,206,red
98,141,198,blue
72,244,89,green
9,134,65,green
103,35,43,red
221,233,232,blue
36,27,5,orange
113,5,8,red
157,99,7,orange
157,164,184,blue
29,69,2,green
89,18,57,pink
189,15,21,red
223,217,227,purple
216,243,218,green
207,226,177,green
125,3,103,pink
208,199,138,yellow
135,47,244,purple
219,217,179,yellow
239,174,178,red
100,54,150,purple
172,244,47,green
197,192,145,yellow
168,192,194,blue
243,249,215,green
14,200,135,green
38,74,28,green
158,47,218,purple
93,62,45,orange
47,27,14,orange
187,165,202,purple
105,46,23,orange
132,49,191,purple
57,9,54,pink
77,40,46,red
252,223,177,orange
248,186,211,pink
61,9,113,purple
98,50,58,red
84,51,113,purple
249,216,235,pink
232,248,216,green
81,55,103,purple
121,201,24,green
94,44,125,purple
227,43,175,pink
128,80,45,orange
132,248,93,green
231,95,179,pink
197,109,122,red
169,117,199,purple
204,123,56,orange
226,141,151,red
140,62,218,purple
107,32,172,purple
216,219,20,yellow
173,159,198,purple
191,230,232,blue
131,206,197,blue
118,164,25,green
4,127,139,blue
227,227,181,yellow
65,59,6,yellow
181,186,232,blue
112,208,240,blue
121,98,167,purple
158,133,173,purple
236,245,66,yellow
251,210,193,orange
168,169,106,yellow
131,83,157,purple
28,29,11,yellow
109,101,18,yellow
235,223,219,orange
88,84,35,yellow
237,64,87,red
231,246,19,yellow
46,50,122,blue
203,245,112,green
234,220,244,purple
61,10,13,red
35,139,94,green
56,74,138,blue
137,190,148,green
194,208,6,yellow
253,150,109,orange
225,198,201,red
76,52,64,pink
162,135,109,orange
97,88,35,yellow
28,130,41,green
252,146,216,pink
211,205,85,yellow
64,41,194,blue
244,164,199,pink
244,243,200,yellow
77,107,30,green
45,25,46,pink
20,11,35,purple
195,169,209,purple
158,93,234,purple
149,55,69,red
200,171,157,orange
137,41,49,red
75,54,12,orange
34,7,8,red
190,177,216,purple
187,190,19,yellow
41,25,37,pink
55,6,10,red
249,249,16,yellow
242,150,13,orange
30,11,13,red
195,195,101,yellow
181,104,182,pink
234,159,216,pink
220,24,41,red
19,27,174,blue
231,70,180,pink
88,111,147,blue
2,25,54,blue
36,31,20,orange
111,112,72,yellow
75,71,37,yellow
115,119,14,yellow
160,226,106,green
63,76,56,green
38,3,36,pink
229,221,244,purple
27,167,146,blue
26,20,14,orange
11,45,22,green
83,81,50,yellow
25,34,36,blue
201,24,121,pink
22,8,32,purple
210,170,238,purple
57,9,56,pink
58,217,119,green
57,121,69,green
114,9,47,pink
121,120,78,yellow
195,198,238,blue
212,225,193,green
60,16,38,pink
212,189,73,yellow
112,112,26,yellow
107,79,25,orange
210,70,189,pink
69,65,13,yellow
214,148,150,red
38,16,40,pink
49,194,30,green
64,120,135,blue
175,177,134,yellow
232,206,237,pink
244,215,200,orange
180,19,30,red
143,148,46,yellow
188,26,34,red
87,12,207,purple
68,89,64,green
243,145,233,pink
230,107,152,pink
166,134,63,orange
97,143,152,blue
230,224,179,yellow
227,207,242,purple
120,40,240,purple
191,166,185,pink
221,177,214,pink
246,225,65,yellow
132,184,20,green
13,115,23,green
6,80,81,blue
165,160,120,yellow
96,39,165,purple
233,195,208,pink
26,128,168,blue
55,45,32,orange
188,185,154,yellow
43,53,59,blue
69,13,22,red
154,45,50,red
241,228,229,red
233,233,129,yellow
40,67,175,blue
246,236,224,orange
235,158,162,red
44,7,12,red
55,26,29,red
166,103,173,pink
243,252,207,green
53,83,9,green
75,52,61,pink
178,10,89,pink
81,19,94,pink
183,138,171,pink
178,112,119,red
27,117,243,blue
50,50,164,blue
69,150,88,green
234,234,149,yellow
42,85,67,green
131,39,180,purple
216,184,244,purple
6,14,91,blue
217,215,94,yellow
242,243,221,yellow
76,26,44,pink
78,40,118,purple
57,12,115,purple
103,123,188,blue
171,120,124,red
10,33,8,green
201,181,182,red
243,170,180,red
180,141,143,red
220,116,123,red
180,45,121,pink
216,139,85,orange
142,135,47,yellow
253,190,243,pink
134,131,190,blue
144,253,190,green
209,170,253,purple
80,43,49,red
237,233,201,yellow
226,226,212,yellow
247,207,226,pink
142,26,127,pink
185,190,80,yellow
229,210,169,orange
147,176,225,blue
76,10,14,red
191,176,207,purple
104,169,76,green
108,40,65,pink
152,220,164,green
140,253,134,green
120,127,16,yellow
201,88,19,orange
246,213,218,red
43,70,48,green
233,217,200,orange
3,165,30,green
185,219,158,green
233,181,237,pink
117,254,67,green
43,16,71,purple
142,254,134,green
143,102,107,red
80,180,93,green
205,177,19,yellow
33,47,94,blue
230,229,219,yellow
44,45,1,yellow
232,207,197,orange
