red,green,blue,label
207,207,63,yellow
194,160,243,purple
188,52,72,red
221,134,233,pink
220,147,173,pink
141,74,211,purple
76,25,118,purple
241,226,218,orange
187,239,184,green
218,154,163,red
43,43,8,yellow
74,73,17,yellow
209,206,41,yellow
178,120,222,purple
142,132,16,yellow
131,231,146,green
225,218,173,yellow
192,211,236,blue
175,150,131,orange
17,54,48,blue
80,84,29,yellow
160,36,174,pink
154,14,21,red
245,241,168,yellow
133,172,199,blue
45,56,174,blue
226,233,233,blue
250,229,189,orange
119,24,31,red
36,25,35,pink
179,101,147,pink
227,146,155,red
175,248,155,green
124,166,192,blue
194,206,219,blue
40,26,28,red
126,27,43,red
232,213,235,pink
249,200,174,orange
14,129,66,green
193,184,139,yellow
209,245,250,blue
86,16,177,purple
207,204,235,blue
115,172,191,blue
197,166,188,pink
80,7,78,pink
233,222,160,yellow
213,193,165,orange
224,205,221,pink
155,139,59,yellow
188,67,11,orange
175,168,96,yellow
135,90,132,pink
38,76,201,blue
71,26,137,purple
5,53,87,blue
183,181,222,blue
104,191,99,green
192,237,126,green
33,179,20,green
155,14,160,pink
254,245,200,yellow
124,123,85,yellow
134,75,103,pink
73,103,202,blue
114,77,60,orange
174,137,143,red
58,44,84,purple
203,185,228,purple
136,100,1,orange
225,210,127,yellow
251,116,179,pink
145,40,215,purple
57,52,14,yellow
246,228,208,orange
21,31,10,green
137,115,57,orange
89,177,121,green
2,44,27,green
130,78,33,orange
58,14,129,purple
230,230,143,yellow
124,248,248,blue
16,147,138,blue
176,216,171,green
224,215,238,purple
72,57,30,orange
217,213,240,blue
49,22,95,purple
186,19,195,pink
235,189,191,red
238,204,160,orange
86,16,27,red
100,191,196,blue
78,29,134,purple
101,83,116,purple
37,177,228,blue
36,57,163,blue
221,253,190,green
36,20,26,pink
61,20,108,purple
221,54,179,pink
3,64,41,green
245,189,197,red
148,104,81,orange
176,99,111,red
114,87,152,purple
71,245,216,blue
106,106,72,yellow
203,1,190,pink
200,101,111,red
239,240,219,yellow
135,135,28,yellow
98,45,50,red
80,16,22,red
29,129,9,green
85,58,59,red
84,52,147,purple
242,215,151,orange
35,26,35,pink
60,21,26,red
207,180,160,orange
138,172,224,blue
242,176,178,red
171,130,153,pink
139,115,165,purple
216,215,202,yellow
121,83,85,red
30,124,133,blue
164,25,146,pink
167,171,79,yellow
130,122,13,yellow
228,103,107,red
248,238,165,yellow
222,217,115,yellow
209,97,101,red
55,114,92,green
131,110,84,orange
210,76,4,orange
27,189,15,green
117,136,153,blue
220,203,220,pink
123,127,47,yellow
46,239,107,green
30,7,44,purple
218,68,73,red
42,19,63,purple
144,138,29,yellow
29,17,18,red
232,233,206,yellow
188,123,26,orange
244,16,24,red
88,157,182,blue
109,34,68,pink
254,142,98,orange
120,65,175,purple
129,29,101,pink
137,77,123,pink
172,152,205,purple
155,18,41,red
153,117,122,red
11,119,127,blue
86,85,36,yellow
75,103,108,blue
240,142,106,orange
15,45,61,blue
102,66,79,pink
239,227,149,yellow
43,94,29,green
31,173,154,blue
192,238,181,green
45,26,29,red
248,141,252,pink
12,195,228,blue
222,212,232,purple
22,58,8,green
8,48,26,green
171,152,43,yellow
239,159,172,red
166,111,28,orange
18,14,26,purple
156,156,115,yellow
64,60,18,yellow
46,91,92,blue
38,24,34,pink
26,1,61,purple
96,11,86,pink
46,25,27,red
22,59,59,blue
33,23,23,red
239,228,241,pink
43,24,36,pink
66,41,66,pink
218,164,173,red
228,217,242,purple
169,106,251,purple
37,46,80,blue
137,135,196,blue
49,22,24,red
146,22,95,pink
227,201,225,pink
97,21,203,purple
224,92,101,red
128,65,246,purple
19,94,103,blue
97,15,74,pink
233,236,162,yellow
111,46,239,purple
39,144,62,green
64,135,84,green
36,26,45,purple
37,6,65,purple
38,167,242,blue
28,26,46,blue
188,88,21,orange
219,84,31,orange
172,170,57,yellow
189,117,124,red
108,70,155,purple
248,27,53,red
228,170,197,pink
138,56,15,orange
166,93,38,orange
227,219,207,orange
229,167,139,orange
43,70,27,green
172,161,98,yellow
136,147,108,green
213,201,124,yellow
58,55,225,blue
2,13,136,blue
29,170,90,green
232,237,238,blue
170,196,104,green
62,62,19,yellow
153,188,219,blue
47,1,132,purple
110,69,93,pink
93,14,21,red
132,105,150,purple
15,230,72,green
220,201,238,purple
43,36,23,orange
244,158,11,orange
160,115,118,red
176,146,163,pink
194,194,36,yellow
221,75,94,red
57,147,105,green
156,58,128,pink
124,195,253,blue
26,27,107,blue
27,14,23,pink
58,228,225,blue
200,203,58,yellow
49,11,71,purple
128,43,145,pink
134,213,175,green
182,172,93,yellow
50,32,34,red
198,160,144,orange
250,162,107,orange
254,195,200,red
136,43,222,purple
72,72,213,blue
68,125,28,green
241,147,150,red
140,210,227,blue
142,67,106,pink
213,246,231,green
226,239,243,blue
172,163,83,yellow
201,216,227,blue
44,22,23,red
74,45,33,orange
143,207,84,green
237,230,192,yellow
127,36,45,red
245,217,204,orange
144,100,121,pink
42,27,4,orange
117,54,31,orange
211,207,136,yellow
208,184,128,orange
186,108,234,purple
129,118,54,yellow
128,5,13,red
166,8,21,red
188,138,178,pink
8,33,24,green
54,92,10,green
210,157,192,pink
248,240,175,yellow
226,239,220,green
245,215,178,orange
66,58,36,orange
151,53,61,red
208,145,247,purple
101,55,179,purple
50,12,14,red
239,222,210,orange
56,186,33,green
237,151,154,red
109,176,33,green
59,42,71,purple
120,117,43,yellow
114,177,72,green
59,35,7,orange
30,16,18,red
11,40,17,green
148,76,82,red
88,79,9,yellow
36,35,15,yellow
11,7,64,blue
247,209,197,orange
108,51,59,red
166,247,201,green
242,110,216,pink
2,2,202,blue
47,123,127,blue
230,86,110,red
226,227,196,yellow
39,32,17,orange
139,4,13,red
9,31,42,blue
213,184,195,pink
13,33,8,green
175,165,49,yellow
40,6,36,pink
191,252,226,green
116,119,13,yellow
167,185,241,blue
160,109,197,purple
126,196,170,green
30,32,19,green
123,85,9,orange
197,229,252,blue
207,147,68,orange
165,230,233,blue
32,233,1,green
142,66,235,purple
142,73,182,purple
199,67,75,red
47,42,4,yellow
213,118,133,red
122,12,233,purple
196,191,166,yellow
233,228,236,purple
247,216,130,orange
211,158,126,orange
144,97,214,purple
97,193,1,green
227,219,130,yellow
91,87,41,yellow
120,47,188,purple
33,65,140,blue
237,228,176,yellow
57,92,10,green
201,207,12,yellow
94,54,60,red
195,244,210,green
239,129,134,red
200,199,250,blue
10,51,107,blue
148,217,245,blue
160,143,13,yellow
115,89,136,purple
233,229,235,purple
228,231,213,green
210,132,135,red
240,241,223,yellow
253,251,196,yellow
101,31,158,purple
215,172,137,orange
62,183,1,green
197,197,170,yellow
216,110,221,pink
108,157,249,blue
80,33,76,pink
243,206,228,pink
230,210,96,yellow
69,2,146,purple
139,68,253,purple
116,210,236,blue
45,26,153,blue
125,28,40,red
138,138,96,yellow
252,216,201,orange
218,200,229,purple
201,100,144,pink
243,114,226,pink
170,9,22,red
232,222,228,pink
226,141,172,pink
22,37,54,blue
5,214,47,green
230,224,235,purple
93,67,132,purple
139,233,134,green
251,241,177,yellow
164,164,61,yellow
251,157,166,red
94,138,86,green
233,236,81,yellow
54,242,176,green
241,227,147,yellow
23,34,155,blue
175,144,121,orange
216,182,202,pink
50,9,83,purple
254,200,252,pink
155,126,190,purple
214,251,177,green
238,97,32,orange
209,133,144,red
218,183,93,orange
10,146,209,blue
145,101,179,purple
161,234,93,green
128,166,12,green
207,168,235,purple
134,72,50,orange
235,20,195,pink
108,174,61,green
62,142,182,blue
92,15,107,pink
212,215,106,yellow
102,71,75,red
219,159,188,pink
74,3,15,red
68,243,231,blue
253,230,53,yellow
27,14,22,pink
101,31,67,pink
160,132,90,orange
42,4,27,pink
240,143,230,pink
121,159,200,blue
90,2,10,red
156,221,211,blue
39,22,33,pink
184,153,204,purple
201,162,131,orange
230,143,156,red
86,84,171,blue
13,29,33,blue
186,54,107,pink
116,105,242,blue
124,90,65,orange
23,1,45,purple
238,242,125,yellow
249,113,124,red
235,214,215,red
202,193,63,yellow
26,18,43,purple
140,49,106,pink
75,93,45,green
251,238,157,yellow
95,88,238,blue
145,142,85,yellow
40,4,93,purple
81,47,21,orange
80,82,51,yellow
110,17,31,red
236,233,228,orange
21,224,224,blue
81,6,86,pink
252,121,219,pink
105,6,254,purple
236,177,121,orange
235,219,221,red
197,239,195,green
180,121,226,purple
49,2,4,red
41,146,158,blue
180,121,45,orange
253,211,218,red
128,245,239,blue
68,209,46,green
49,12,18,red
219,216,174,yellow
28,181,84,green
45,83,80,blue
158,127,215,purple
229,206,253,purple
3,39,94,blue
47,14,83,purple
212,232,221,green
208,168,103,orange
189,68,202,pink
86,69,32,orange
15,138,54,green
209,100,41,orange
199,203,240,blue
253,134,233,pink
79,176,126,green
142,144,225,blue
53,11,55,pink
229,219,246,purple
216,223,211,green
245,102,114,red
217,243,185,green
224,238,245,blue
229,36,42,red
202,150,175,pink
222,123,84,orange
207,204,165,yellow
140,237,147,green
10,196,199,blue
66,1,52,pink
233,150,164,red
204,192,221,purple
241,239,218,yellow
253,248,186,yellow
6,60,96,blue
97,51,59,red
206,54,74,red
6,6,132,blue
145,77,13,orange
228,228,58,yellow
33,22,39,purple
250,189,191,red
214,159,76,orange
187,191,99,yellow
167,32,120,pink
48,103,24,green
241,242,227,yellow
8,25,68,blue
158,121,230,purple
70,31,96,purple
208,222,251,blue
39,40,21,yellow
122,82,152,purple
218,209,234,purple
247,230,222,orange
230,183,224,pink
102,171,250,blue
231,121,191,pink
46,47,9,yellow
94,29,36,red
93,92,45,yellow
252,182,189,red
2,47,115,blue
169,137,55,orange
119,50,245,purple
67,33,99,purple
247,237,222,orange
150,59,155,pink
103,79,125,purple
138,77,172,purple
217,228,200,green
41,112,50,green
240,163,172,red
168,72,86,red
106,70,149,purple
28,40,94,blue
173,170,82,yellow
99,18,26,red
77,126,143,blue
154,72,254,purple
196,185,218,purple
150,71,34,orange
190,138,75,orange
89,82,18,yellow
208,113,146,pink
150,155,54,yellow
2,23,80,blue
244,242,225,yellow
205,132,183,pink
21,56,44,green
77,30,103,purple
140,102,143,pink
239,21,166,pink
63,243,240,blue
59,135,54,green
48,19,22,red
47,38,115,blue
189,76,10,orange
172,147,83,orange
145,123,75,orange
103,10,17,red
224,128,216,pink
64,32,106,purple
47,21,61,purple
239,204,207,red
115,97,74,orange
115,115,18,yellow
100,131,160,blue
36,25,41,purple
209,209,245,blue
217,203,2,yellow
95,98,39,yellow
60,11,14,red
210,217,249,blue
87,90,42,yellow
189,132,137,red
59,51,71,purple
177,236,214,green
201,251,152,green
86,88,4,yellow
94,12,166,purple
40,9,98,purple
41,66,5,green
168,67,74,red
195,235,193,green
242,216,145,orange
98,177,192,blue
174,91,169,pink
26,15,128,blue
70,53,47,orange
242,229,136,yellow
213,196,227,purple
157,160,3,yellow
222,216,233,purple
244,221,223,red
1,17,40,blue
54,38,50,pink
252,202,210,red
229,216,248,purple
178,183,199,blue
64,150,54,green
241,223,239,pink
12,37,69,blue
231,240,213,green
132,105,77,orange
50,181,220,blue
75,119,92,green
112,137,158,blue
104,36,13,orange
217,63,89,red
136,78,80,red
219,179,198,pink
243,149,43,orange
169,218,186,green
217,28,188,pink
221,198,200,red
43,60,32,green
110,185,144,green
153,112,51,orange
104,23,166,purple
59,121,176,blue
199,15,36,red
159,56,143,pink
80,132,155,blue
198,187,118,yellow
218,232,251,blue
183,11,172,pink
51,86,11,green
246,201,147,orange
232,48,61,red
184,156,206,purple
183,196,204,blue
41,97,93,blue
26,132,68,green
229,208,194,orange
33,13,63,purple
35,30,6,yellow
219,202,237,purple
231,197,199,red
142,103,173,purple
167,174,25,yellow
226,238,232,green
214,214,199,yellow
83,147,90,green
47,30,10,orange
30,14,52,purple
42,32,49,purple
55,65,129,blue
201,238,217,green
249,210,212,red
182,142,205,purple
223,222,195,yellow
8,35,94,blue
201,202,160,yellow
191,252,220,green
222,84,104,red
88,233,100,green
126,88,93,red
58,8,16,red
107,25,184,purple
162,221,110,green
27,83,126,blue
19,88,83,blue
13,233,253,blue
98,53,130,purple
221,209,245,purple
95,109,49,green
190,194,112,yellow
138,182,240,blue
247,250,30,yellow
19,9,159,blue
100,22,152,purple
172,215,178,green
222,59,64,red
108,91,4,yellow
64,24,144,purple
95,64,1,orange
192,170,218,purple
57,33,20,orange
1,53,81,blue
201,171,222,purple
33,29,23,orange
241,65,80,red
191,179,204,purple
169,71,118,pink
152,168,133,green
198,198,1,yellow
169,184,209,blue
78,60,13,orange
12,14,28,blue
136,231,184,green
2,66,156,blue
20,31,23,green
244,221,174,orange
253,195,229,pink
5,82,16,green
136,173,56,green
217,109,199,pink
11,19,70,blue
61,37,10,orange
4,74,205,blue
88,44,155,purple
172,57,63,red
111,21,213,purple
208,187,236,purple
213,184,16,yellow
250,168,46,orange
197,114,126,red
147,52,66,red
190,125,55,orange
69,56,33,orange
224,87,105,red
239,212,195,orange
142,87,16,orange
113,30,78,pink
248,139,253,pink
65,67,35,yellow
182,12,26,red
219,202,189,orange
54,3,50,pink
185,126,131,red
230,204,207,red
62,96,67,green
115,59,160,purple
238,93,108,red
200,81,95,red
233,226,243,purple
193,144,224,purple
23,217,84,green
246,217,203,orange
214,186,143,orange
237,226,110,yellow
33,130,91,green
49,39,33,orange
121,95,83,orange
66,89,59,green
201,34,51,red
83,36,14,orange
99,59,91,pink
130,74,84,red
29,6,61,purple
216,197,199,red
240,51,70,red
231,177,183,red
116,100,135,purple
129,132,46,yellow
141,251,141,green
45,58,78,blue
122,147,72,green
172,14,175,pink
34,5,36,pink
178,131,36,orange
195,181,162,orange
241,203,238,pink
132,164,137,green
174,177,32,yellow
63,62,29,yellow
154,69,4,orange
57,35,77,purple
190,11,213,pink
129,109,90,orange
37,9,62,purple
192,155,156,red
240,185,243,pink
197,252,198,green
47,78,96,blue
122,82,109,pink
124,132,21,yellow
190,97,239,purple
202,209,227,blue
181,146,150,red
103,22,233,purple
95,206,187,blue
89,54,8,orange
100,219,57,green
24,17,29,purple
240,219,222,red
52,98,131,blue
100,107,170,blue
213,48,149,pink
253,129,140,red
51,24,15,orange
89,107,212,blue
154,40,53,red
240,234,224,orange
144,135,4,yellow
143,103,224,purple
203,37,109,pink
220,201,222,pink
126,241,155,green
184,211,182,green
25,9,42,purple
106,46,107,pink
30,92,65,green
28,1,45,purple
96,41,6,orange
238,119,228,pink
137,227,236,blue
64,35,103,purple
182,144,145,red
147,129,182,purple
238,228,216,orange
218,134,209,pink
139,30,153,pink
143,131,165,purple
82,176,54,green
72,35,55,pink
223,111,231,pink
63,80,27,green
165,169,112,yellow
82,121,152,blue
55,24,78,purple
189,162,112,orange
174,76,136,pink
227,166,69,orange
235,255,210,green
86,11,80,pink
171,181,38,yellow
136,52,188,purple
29,83,4,green
171,205,222,blue
243,238,206,yellow
179,130,222,purple
122,43,212,purple
114,184,97,green
207,175,114,orange
233,144,152,red
247,38,244,pink
162,160,78,yellow
77,61,25,orange
201,238,191,green
82,69,4,yellow
234,220,222,red
111,249,47,green
182,182,17,yellow
183,180,98,yellow
122,226,235,blue
254,103,201,pink
124,85,87,red
241,229,202,orange
211,214,164,yellow
233,218,246,purple
20,167,235,blue
156,220,227,blue
66,209,111,green
204,127,170,pink
194,200,30,yellow
32,34,22,green
73,9,38,pink
252,172,229,pink
35,242,7,green
131,141,216,blue
249,228,220,orange
50,37,32,orange
235,15,99,pink
203,188,87,yellow
237,217,247,purple
201,192,126,yellow
45,49,33,green
73,87,30,green
150,146,34,yellow
110,21,116,pink
100,135,252,blue
191,190,141,yellow
115,47,152,purple
89,238,186,green
242,201,225,pink
149,51,235,purple
75,22,58,pink
140,225,238,blue
207,125,137,red
184,211,161,green
122,88,46,orange
103,203,208,blue
138,103,173,purple
192,126,89,orange
154,154,25,yellow
182,183,128,yellow
152,31,43,red
220,91,110,red
36,100,2,green
21,157,6,green
54,53,2,yellow
221,226,120,yellow
235,127,245,pink
50,6,7,red
181,199,92,green
40,0,26,pink
226,186,85,orange
104,62,3,orange
75,149,120,green
208,62,67,red
81,20,82,pink
98,244,127,green
54,22,75,purple
166,197,231,blue
200,219,199,green
62,53,75,purple
110,78,95,pink
97,68,35,orange
55,59,98,blue
2,192,68,green
243,245,148,yellow
210,45,50,red
244,131,31,orange
219,189,218,pink
208,187,231,purple
251,218,35,yellow
237,166,170,red
226,237,196,green
16,27,30,blue
89,54,86,pink
239,239,184,yellow
210,180,228,purple
211,216,75,yellow
26,20,36,purple
251,9,41,red
203,215,226,blue
2,64,41,green
86,194,106,green
105,90,2,yellow
238,197,93,orange
144,108,188,purple
187,3,211,pink
175,125,216,purple
173,230,193,green
35,22,24,red
203,159,166,red
185,159,110,orange
247,155,74,orange
212,94,188,pink
191,212,165,green
245,56,75,red
115,23,196,purple
67,15,20,red
179,203,239,blue
225,227,191,yellow
23,77,84,blue
253,247,63,yellow
65,170,170,blue
217,199,109,yellow
207,242,216,green
108,88,121,purple
2,97,126,blue
175,160,202,purple
113,75,104,pink
246,186,65,orange
43,202,61,green
193,230,194,green
16,76,46,green
112,66,90,pink
84,60,18,orange
34,41,57,blue
137,86,215,purple
224,199,245,purple
239,199,219,pink
180,164,19,yellow
151,50,245,purple
15,58,215,blue
54,40,57,pink
36,97,48,green
19,54,3,green
